"individual.local.identifier","timestamp","COV.x.x","COV.y.y","COV.x.y","location.long","location.lat"
"SG-016","2018-11-01 22:37:00",1,1,0,-122.216425122373,44.2047781641387
"SG-009","2018-11-01 23:11:00",1185.61661705034,677.362139992794,-27.2381818560928,-122.227796810292,44.223832624986
"SG-006","2018-11-01 23:50:00",16.2389873019687,372.118534294088,-48.6814275014448,-122.16838018403,44.2092997409342
"SG-021","2018-11-02 01:22:00",2773.71841156486,1535.32597855925,407.251773872056,-122.182926865503,44.2177941256667
"SG-009","2018-11-02 01:57:00",8.79534183421903,24.4714487772122,8.95644023358958,-122.231541692336,44.2238022912352
"SG-020","2018-11-02 18:56:00",1,1,0,-122.207722494584,44.2657412381931
"SG-016","2018-11-02 19:49:00",37560.8973216596,84843.4155498313,42716.146673436,-122.219328094192,44.2047665098779
"SG-006","2018-11-02 20:16:00",614.145364007111,253.800694386296,206.589127329891,-122.170915144684,44.2079832897117
"SG-009","2018-11-02 22:17:00",90.7017994149316,261.274571437474,-77.979230433486,-122.2142630033,44.2190506645866
"SG-014","2018-11-03 00:18:00",309.965787010381,1405.31108455152,-346.498751011758,-122.220682756097,44.2182754827105
"SG-013","2018-11-03 01:19:00",908.623421878029,7736.98902489541,-516.117060606181,-122.191152179176,44.2090752443724
"SG-016","2018-11-03 01:35:00",1421.69918943024,2976.00558100319,-528.114823602232,-122.202640294578,44.2055549794312
"SG-021","2018-11-03 09:00:00",1,1,0,-122.193296573324,44.2477961667591
"SG-009","2018-11-03 20:28:00",8.11880610930503,79.6281858964281,5.53048107826627,-122.219550226947,44.2223282765899
"SG-013","2018-11-03 22:21:00",0.84097935304595,2.00014892345277,-0.665096465806532,-122.19121443129,44.2144578098579
"SG-010","2018-11-03 23:48:00",2788.57496578683,7348.68659771469,-2775.44621445506,-122.204026176771,44.2439004369539
"SG-020","2018-11-04 09:00:00",1,1,0,-122.193847253218,44.2789956870526
"SG-013","2018-11-04 19:19:00",553.363112335931,538.632276366935,166.548854157647,-122.168787776608,44.2052631748845
"SG-018","2018-11-04 19:40:00",1,1,0,-122.186414885495,44.2681753403183
"SG-010","2018-11-04 21:22:00",3132.60555463935,664.993581129457,167.188912806063,-122.21595229937,44.2361600601175
"SG-018","2018-11-04 21:58:00",3624.9319735323,4415.71406730289,-1206.88476949265,-122.190406290177,44.2698660984463
"SG-008","2018-11-04 22:29:00",0.00061241354921222,0.0208620025087938,-0.0028992027438068,-122.183338807401,44.271923719504
"SG-022","2018-11-04 23:16:00",401.117111443852,1499.47233072387,-391.624461348536,-122.160956330335,44.2962577570064
"SG-022","2018-11-05 18:23:00",592.225330993952,3633.46828095106,-432.61802003245,-122.154618015977,44.2923379148348
"SG-018","2018-11-05 19:29:00",618.186517213624,199.58566804398,-75.1050571536171,-122.188037579972,44.2743411812411
"SG-015","2018-11-05 19:48:00",74.2788400740858,155.95223179822,-8.98857098710278,-122.192673116501,44.2676802266629
"SG-020","2018-11-05 20:19:00",729.541412887507,245.165112209482,46.3781804785123,-122.188319214241,44.2813412714958
"SG-010","2018-11-05 21:08:00",38.5560274072436,70.292131371027,-19.2594732382121,-122.20913403555,44.2392013000642
"SG-009","2018-11-05 23:44:00",4.89291034046342,11.276228735752,5.42786113456804,-122.22332726564,44.2178939184176
"SG-018","2018-11-06 19:18:00",7673.72433879439,1716.31464518118,-1772.52607005111,-122.184329305267,44.274534421946
"SG-020","2018-11-06 20:00:00",1,1,0,-122.192226851587,44.2774447187204
"SG-020","2018-11-06 20:46:00",10683.9748150126,45962.3891339308,-17774.8385700505,-122.194059751393,44.2768365724327
"SG-014","2018-11-06 21:45:00",4886803.99506212,1490899.74854489,-1591228.22932137,-122.224538628672,44.2652655260713
"SG-018","2018-11-06 22:00:00",1,1,0,-122.181648391907,44.2766851893165
"SG-009","2018-11-06 22:58:00",0,0,0,-122.220863580216,44.2265799607539
"SG-013","2018-11-07 19:25:00",48507.9515456421,60849.0860363578,15788.385837548,-122.180274871729,44.2100161387003
"SG-012","2018-11-07 19:34:00",107856.871504895,445632.774421671,8268.07973505385,-122.174360167908,44.197435749907
"SG-009","2018-11-07 20:23:00",1,1,0,-122.230634772258,44.2256179980414
"SG-009","2018-11-07 20:47:00",11.4776232810086,20.7160499333051,-5.61214543626134,-122.233343392689,44.2221776644853
"SG-010","2018-11-07 22:24:00",3670.7036207239,13422.4643557242,-4804.94365732132,-122.207468838455,44.2383946925249
"SG-020","2018-11-07 22:41:00",661.234785358943,4069.85229527471,-818.403327818435,-122.194702174374,44.2722017551349
"SG-017","2018-11-07 23:08:00",515.132495979062,1322.81629890935,26.0733755894097,-122.158063708304,44.2971616717762
"SG-022","2018-11-07 23:19:00",17893.7953644792,182293.675655457,35688.2926979923,-122.162803286808,44.2902428704016
"SG-018","2018-11-07 23:35:00",3578.69733795024,588.543564902222,-402.286768389531,-122.186567425284,44.2758599990523
"SG-015","2018-11-07 23:48:00",11012.1821406469,5240.67398023359,-5394.0976155057,-122.201903609066,44.2623519553767
"SG-018","2018-11-09 20:07:00",11.1312505184107,25.8883661386121,-6.41389016893616,-122.195144071052,44.2728406841677
"SG-020","2018-11-09 20:07:00",379.289135245191,409.651397053813,17.452100988511,-122.195252641734,44.2738109218541
"SG-013","2018-11-09 22:19:00",0,0,0,-122.172213428255,44.2133288654358
"SG-013","2018-11-09 22:56:00",1,1,0,-122.175320864813,44.2102958498768
"SG-020","2018-11-10 18:19:00",408.33762876249,483.936167400928,-142.398618979643,-122.205079022948,44.2649480596054
"SG-017","2018-11-10 19:17:00",3476.4787507104,1296.58336994504,1518.88344829791,-122.151019791957,44.3122382465531
"SG-018","2018-11-10 20:07:00",171.45525404547,153.588288116719,-91.5532334576432,-122.186194107417,44.2722094715352
"SG-022","2018-11-10 20:35:00",10960.1983918358,58842.1897121275,-7515.21788839146,-122.192599975435,44.2711862755653
"SG-013","2018-11-10 22:40:00",2989.35980170655,2613.43487656103,-1743.01693234994,-122.173777258709,44.2104865527932
"SG-012","2018-11-10 23:16:00",117.615898418626,969.840495658379,-38.9127753657575,-122.149222818924,44.2010127599471
"SG-013","2018-11-11 18:38:00",780.430366195552,1196.00839373714,358.536152535943,-122.180121802531,44.2097427152438
"SG-012","2018-11-11 19:01:00",583.645284305569,175.743600465143,117.621091471253,-122.165689459058,44.2044519722385
"SG-014","2018-11-11 20:34:00",262.615253176307,1082.5548225534,-283.298340570594,-122.245302163403,44.2162696747745
"SG-009","2018-11-11 20:58:00",24.1291218522341,18.3648321117379,-6.15806611853588,-122.229946845201,44.2272983147658
"SG-015","2018-11-11 21:45:00",317.103553765382,222.907802798863,-214.719897994129,-122.2026417362,44.2675006173255
"SG-017","2018-11-11 23:07:00",3654.41746633759,4537.8530410903,-1426.5348575134,-122.183353742572,44.288958595756
"SG-012","2018-11-11 23:58:00",1,1,0,-122.163010879551,44.2036250106004
"SG-013","2018-11-12 18:06:00",2555.86300382255,7196.01004315076,1971.37940164149,-122.180338900043,44.209619940552
"SG-006","2018-11-12 18:29:00",1.75227926768733,3.22030093468944,1.36660788219221,-122.169668798366,44.2065595322074
"SG-012","2018-11-12 18:44:00",2090.99460760351,2398.68714930855,-76.7213964386296,-122.170163746033,44.2054738180876
"SG-018","2018-11-12 19:25:00",1,1,0,-122.182639876348,44.2720557171475
"SG-010","2018-11-12 20:19:00",565.097306259658,370.988823610708,-73.7415926124017,-122.183355767859,44.2532071668255
"SG-008","2018-11-12 21:06:00",0.00076036192566522,0.000402015233554618,-0.000246207698073304,-122.184678672017,44.2585858983265
"SG-015","2018-11-12 21:08:00",1,1,0,-122.20102867147,44.2696919734489
"SG-018","2018-11-12 22:01:00",10.2491632255953,17.466018645871,-5.9724852004606,-122.182199139912,44.275288569505
"SG-017","2018-11-12 22:34:00",1213.41755989581,2657.03307939163,-126.014815481583,-122.172367359948,44.288662683425
"SG-015","2018-11-12 23:17:00",527.832292789361,333.965372338391,-287.761314086614,-122.193160653259,44.2721222996035
"SG-020","2018-11-12 23:33:00",1095.61125276962,861.925663964607,-332.065092838236,-122.199363777263,44.2679874503826
"SG-008","2018-11-13 18:54:00",1,1,0,-122.183833194281,44.2600721688485
"SG-021","2018-11-13 20:00:00",1,1,0,-122.183929398697,44.2540227879073
"SG-014","2018-11-13 21:03:00",1,1,0,-122.24566941311,44.2159948804466
"SG-013","2018-11-15 20:47:00",135.331970453659,238.481095625209,-48.3288327992806,-122.175061480733,44.2088186211833
"SG-020","2018-11-16 19:25:00",3827.97423816545,2117.53057298597,-1136.38105496019,-122.189391154196,44.2813770010721
"SG-022","2018-11-16 20:25:00",273.881331906242,249.511613254879,-225.296521776893,-122.15816330255,44.3127172923782
"SG-017","2018-11-16 21:35:00",1927.49753973949,1418.79191669605,-1193.24097678711,-122.169326120687,44.2935030271349
"SG-015","2018-11-16 22:20:00",4283.67456339243,988.413508555828,32.6300458146223,-122.194473956684,44.2666460281634
"SG-008","2018-11-16 22:40:00",340.851502376035,695.642447080958,-321.477904943416,-122.196404967016,44.2635723796948
"SG-009","2018-11-16 23:41:00",1.90990573098728,46.9722114140782,6.13049361662977,-122.217309451227,44.2182227839147
"SG-020","2018-11-17 19:49:00",197.127407132355,63.8593880611966,-38.8305593322641,-122.194397250992,44.2796149252278
"SG-018","2018-11-17 20:03:00",74836.9461954713,495823.476012598,-163335.677363959,-122.171308212322,44.2850462477279
"SG-013","2018-11-17 21:32:00",543.913608335393,1526.79785098765,-140.178283919284,-122.150088034207,44.2084704570923
"SG-012","2018-11-17 21:45:00",502.229233933447,4209.37513659258,556.380650856421,-122.166273928115,44.2048000339034
"SG-014","2018-11-18 00:06:00",514.203004827191,644.69291039641,287.48677763949,-122.220350818063,44.2242196238143
"SG-014","2018-11-18 21:17:00",958.460891766651,656.176047602861,-217.784227057895,-122.225072778718,44.2256737968224
"SG-017","2018-11-18 21:54:00",4911.23643542641,3003.03400327998,319.119645378773,-122.195580379975,44.2614121998349
"SG-015","2018-11-18 22:20:00",325.916764823307,248.853000881342,40.709130596989,-122.189101736679,44.2699129931026
"SG-020","2018-11-18 23:15:00",15512.5580812014,2637.30245548008,1475.45069345692,-122.189456511894,44.2811641538241
"SG-014","2018-11-19 17:49:00",10.2468378429271,8.31935324096131,3.62739284470863,-122.219844356381,44.2189048452965
"SG-021","2018-11-19 18:10:00",171.034696079395,945.945050878507,133.61827665678,-122.212971787632,44.2220450543707
"SG-012","2018-11-19 18:58:00",217.788207742846,343.618466811027,-24.2493522059634,-122.152150115829,44.2023979391569
"SG-013","2018-11-19 19:42:00",6543.66461017891,3896.69944501161,2511.18473094176,-122.165732647738,44.2115583099049
"SG-006","2018-11-19 20:21:00",148.95535588986,175.531720881435,66.9044281472199,-122.207952681315,44.2142903341653
"SG-008","2018-11-19 21:22:00",45.6520388523053,15.4597372623676,-18.1201961260079,-122.204011963804,44.2595391770068
"SG-015","2018-11-19 21:47:00",683.043563275891,455.805154704168,-28.8732097722152,-122.188258159858,44.2705251367432
"SG-017","2018-11-19 22:33:00",36.0278653229362,42.357348112797,-19.8655610145929,-122.171824287788,44.3024833881117
"SG-015","2018-11-20 19:12:00",1,1,0,-122.189456078486,44.2702496584288
"SG-013","2018-11-24 19:21:00",415.878872150766,828.786467041253,-32.0817083739615,-122.177169999011,44.2099129718746
"SG-009","2018-11-24 20:19:00",66.996635870797,81.1311970787312,69.4182034634238,-122.218481597794,44.2194536925719
"SG-018","2018-11-24 22:18:00",1774244025.86873,9108261075.49475,-4016661495.82604,-122.097207978118,44.165120024686
"SG-014","2018-11-25 18:03:00",201.752237279852,125.985992167501,-101.77054723421,-122.218029182103,44.2189657966522
"SG-009","2018-11-25 18:59:00",9.73764223767229,19.9995467202739,-6.76783123480902,-122.217715705213,44.2195248092156
"SG-006","2018-11-25 19:23:00",0.162461594063736,0.438434077215377,0.0338899966681225,-122.221270099707,44.2181748946697
"SG-014","2018-11-25 19:52:00",1,1,0,-122.217484345005,44.2193075054374
"SG-013","2018-11-25 20:10:00",124.047646540689,1930.96851034014,333.403307344348,-122.177607130641,44.2100707877934
"SG-008","2018-11-25 22:02:00",627.264419104733,56.1529594934053,12.7464369904984,-122.176455078633,44.262579313047
"SG-021","2018-11-25 22:44:00",88.5879013163232,89.3907850841496,-46.7757166896324,-122.198552530576,44.2458105874266
"SG-022","2018-11-26 19:17:00",1856.35810184064,2257.99225459339,-559.139624895455,-122.134457355656,44.3030951271301
"SG-018","2018-11-26 19:51:00",132.807603820074,166.012381198608,-90.874674262054,-122.171292777082,44.2862725809403
"SG-017","2018-11-26 20:17:00",414.984123766355,828.96385250616,-344.453658840545,-122.167429410348,44.2937413334118
"SG-006","2018-11-26 20:36:00",1,1,0,-122.213968134018,44.2173026735967
"SG-020","2018-11-26 20:40:00",4088.3098772223,5078.68935300981,-933.8963100482,-122.18306882327,44.2857982050926
"SG-015","2018-11-26 21:20:00",1630.61788183345,846.894070732873,290.83377299761,-122.20803977376,44.2547088872038
"SG-009","2018-11-26 22:02:00",37.6912176954969,69.0998403154185,-21.8878513462117,-122.217867354187,44.2186217832177
"SG-013","2018-11-26 23:11:00",148.203392558225,2478.5283468282,107.544521490087,-122.176359336873,44.2080170667944
"SG-006","2018-11-26 23:53:00",0,0,0,-122.232681568339,44.2183175900386
"SG-009","2018-11-27 19:36:00",924.153879095766,755.896670038975,96.584328927315,-122.217820808732,44.2194278887439
"SG-021","2018-11-27 20:39:00",4.08363417882524,4.59922353816537,-1.16774273690358,-122.209619169651,44.2400115843243
"SG-022","2018-11-27 21:56:00",0,0,0,-122.157777148947,44.3141712088886
"SG-017","2018-11-27 22:37:00",252.02035634457,360.966356705588,-170.337235475694,-122.166827869005,44.2937202081177
"SG-018","2018-11-27 23:09:00",76.4500154978191,112.668780123159,-59.9581932874242,-122.180378953037,44.2836263627441
"SG-020","2018-11-27 23:38:00",1013.59050171317,488.687200717155,-511.682651494987,-122.201604079656,44.2668190232606
"SG-006","2018-11-28 00:05:00",0,0,0,-122.231340033603,44.2183911368591
"SG-009","2018-11-28 18:17:00",1,1,0,-122.217342474115,44.2196216433342
"SG-006","2018-11-28 21:02:00",1,1,0,-122.213839545349,44.2184992063771
"SG-015","2018-11-30 20:02:00",41422.2573647742,52835.9196438905,-30819.8665012096,-122.204406615563,44.261183171297
"SG-020","2018-11-30 20:02:00",3607.87947021572,3000.67994623869,832.120747786824,-122.20577479308,44.2648200449066
"SG-021","2018-11-30 21:32:00",1546.54724394078,2014.01510206252,-617.263581361432,-122.203059814502,44.234159421645
"SG-008","2018-12-01 20:03:00",1,1,0,-122.185030930717,44.2522660477597
"SG-021","2018-12-01 22:34:00",1,1,0,-122.210729277874,44.2339091189283
"SG-021","2018-12-02 17:48:00",3055.54569916072,1095.39942929748,-325.133517398334,-122.214939195267,44.2346574691808
"SG-020","2018-12-02 19:08:00",1,1,0,-122.206136201116,44.2653791050943
"SG-020","2018-12-02 19:48:00",557.567541772531,501.991042733777,-313.25540849738,-122.212817258488,44.2606738120645
"SG-009","2018-12-02 22:05:00",0.542396112425139,0.969005445862299,0.486606162379388,-122.217875846355,44.2198607529553
"SG-014","2018-12-02 22:28:00",475.361980651847,1076.80708734439,-201.032639944533,-122.218220282124,44.2187279169116
"SG-013","2018-12-02 23:22:00",193.627278917901,96.204298637648,50.9421609508056,-122.165732721899,44.2097333411356
"SG-011","2018-12-03 09:15:00",1,1,0,-122.21889708162,44.2194522213892
"SG-009","2018-12-03 18:47:00",7.65036846945276,53.3299181538983,4.38203777827915,-122.219837105855,44.2156329275092
"SG-014","2018-12-03 19:14:00",404.491368062983,59.1296316075329,-30.167123022777,-122.223839493313,44.2164633390351
"SG-013","2018-12-03 19:59:00",593.548237280487,1310.61534719986,751.725776490663,-122.174974627811,44.2113658485096
"SG-006","2018-12-03 20:44:00",899.546227089034,991.586655142362,739.184429373899,-122.209674552604,44.2144320721918
"SG-021","2018-12-03 21:14:00",176.876895642159,285.361406337924,-15.4447041923913,-122.225675313836,44.2267818401418
"SG-017","2018-12-03 22:10:00",1950.21669949128,4122.86025348499,-1943.55954958923,-122.179335612775,44.2889220830921
"SG-006","2018-12-04 21:56:00",1,1,0,-122.223194043811,44.2154211058169
"SG-011","2018-12-05 20:42:00",1,1,0,-122.19742360095,44.2289097089442
"SG-015","2018-12-06 20:18:00",842.710936499426,378.050386879323,-352.933839558812,-122.203099434545,44.2669296348208
"SG-006","2018-12-06 23:06:00",133.509730699489,209.425554002843,5.26751736969941,-122.218814668357,44.2197439527892
"SG-006","2018-12-07 20:21:00",63.5331870970815,298.576256389265,103.19507932936,-122.218110328912,44.2204572744823
"SG-015","2018-12-07 21:13:00",1,1,0,-122.20102867147,44.2696919734489
"SG-018","2018-12-07 21:57:00",3375.99970608619,2726.13747312941,-229.774880549162,-122.187038497419,44.2773299417933
"SG-017","2018-12-07 22:26:00",1290.03631138489,576.012338725969,-350.234378541875,-122.172022669087,44.2945945605942
"SG-015","2018-12-07 22:40:00",917.580279679456,1197.01838894135,-783.566116514707,-122.193738105252,44.2724162926844
"SG-020","2018-12-07 22:50:00",0.318650327399914,1.38616051859,0.210753714701723,-122.207339023574,44.2652475460774
"SG-011","2018-12-08 18:01:00",604.506328462305,449.684507014594,258.922018787809,-122.234312393289,44.2138663272799
"SG-006","2018-12-08 18:32:00",0.00203662131266845,0.000387944221038153,0.000688459876993495,-122.218894082243,44.2197184735493
"SG-009","2018-12-08 19:21:00",6.58302433787668,22.1185615493696,-3.97597997485364,-122.217684002469,44.2186908663493
"SG-015","2018-12-08 20:22:00",770.443673123713,1445.75980339125,-691.078290018993,-122.197881590037,44.2690120929825
"SG-018","2018-12-08 20:49:00",440.359477969179,686.603941241332,122.332038849425,-122.180621681887,44.2751860387259
"SG-017","2018-12-08 21:22:00",2953.48120679272,5600.16362062447,-3028.05285557161,-122.182055791611,44.2887034166751
"SG-022","2018-12-08 22:19:00",642.310054324973,4167.605517873,1056.26417762266,-122.164068078817,44.2928418099103
"SG-020","2018-12-08 23:00:00",0,0,0,-122.197917033801,44.2662316901528
"SG-011","2018-12-09 17:41:00",1640.94828954059,3424.64469866216,-1324.32850887243,-122.245727582622,44.2140935238376
"SG-014","2018-12-09 18:17:00",92.5089570442148,127.811953562558,89.5889706208725,-122.218304447675,44.2196193463625
"SG-006","2018-12-09 18:41:00",27.2714071612588,151.052645636601,48.5066076384446,-122.218392947801,44.2194897163035
"SG-008","2018-12-09 20:16:00",0.0239551396093386,0.116365932085869,0.000876478980074784,-122.195338538108,44.2657393572579
"SG-017","2018-12-09 21:07:00",2134.11306563317,2569.87125534125,-1757.0369454991,-122.184104034107,44.2895867513188
"SG-018","2018-12-09 21:46:00",496.208818875025,225.775281482464,-270.36561750955,-122.170413691621,44.2787356134839
"SG-022","2018-12-09 22:34:00",373.676127246947,1876.04169641195,-278.246500497282,-122.152267210753,44.2906188541553
"SG-020","2018-12-09 23:12:00",13892.6677184317,5149.07638800997,-3426.16212270583,-122.196426223204,44.2783799612887
"SG-015","2018-12-09 23:51:00",5415.79601529343,10350.72126992,-1120.16272135745,-122.202687624277,44.2734093114516
"SG-020","2018-12-10 09:00:00",1,1,0,-122.193847253218,44.2789956870526
"SG-006","2018-12-10 18:05:00",2.5880481512078,0.451314449273442,0.393379369952596,-122.218138524822,44.2195002056706
"SG-014","2018-12-10 18:27:00",777.236776721091,235.398036818777,-1.38514349692425,-122.21590693752,44.2204742295165
"SG-011","2018-12-10 19:11:00",119.01462581159,30.9781977137059,-11.3689754653755,-122.233273435884,44.2141057320796
"SG-008","2018-12-10 20:21:00",3.43783745910031,1.22654359614597,-1.65387956698588,-122.189591794614,44.2588504568672
"SG-017","2018-12-10 21:36:00",35824.7924040793,82237.7741614897,-18057.5213462742,-122.167181064248,44.2937829022665
"SG-020","2018-12-10 22:06:00",2308.12723312548,563.559936221483,96.5443447674958,-122.190225285167,44.2810976448079
"SG-018","2018-12-10 22:42:00",72.1599782108432,128.070694533865,-33.5034263810626,-122.166131295033,44.2818063870001
"SG-015","2018-12-11 09:00:00",1,1,0,-122.192882210472,44.2661865289834
"SG-006","2018-12-11 20:04:00",1,1,0,-122.217736252416,44.2191921899894
"SG-020","2018-12-12 09:00:00",1,1,0,-122.193847253218,44.2789956870526
"SG-019","2018-12-12 09:26:00",1,1,0,-122.207492330196,44.2651544422402
"SG-006","2018-12-12 21:41:00",154.380300259653,112.15313283222,-59.5225230043219,-122.215710002734,44.2187462354009
"SG-008","2018-12-12 22:23:00",1503.36351300635,1190.70070273317,729.676299417521,-122.175262284137,44.2595019501096
"SG-009","2018-12-12 22:45:00",55.5155231046067,1084.10751444022,25.4825110765431,-122.218474690123,44.2285208587222
"SG-018","2018-12-12 23:29:00",13133.7688237632,10750.234278906,-7603.10077207323,-122.17884208955,44.2902368537373
"SG-020","2018-12-13 20:15:00",1,1,0,-122.20173911993,44.2708943473138
"SG-019","2018-12-13 21:26:00",1,1,0,-122.207722494584,44.2657412381931
"SG-019","2018-12-13 21:38:00",100.216424300779,101.896106614483,-51.6325760383913,-122.204259500819,44.2653398747554
"SG-020","2018-12-13 21:46:00",29.9601454737703,7.91265028689982,-7.60974928938855,-122.201360015624,44.2710194175683
"SG-013","2018-12-13 22:44:00",3347.88597767578,3626.91283508147,1231.59037329526,-122.189161605688,44.2319693751354
"SG-015","2018-12-14 09:00:00",1,1,0,-122.192882210472,44.2661865289834
"SG-008","2018-12-14 20:04:00",146270.398817876,145641.059501568,-103249.193014602,-122.174815829448,44.2618331348156
"SG-013","2018-12-14 21:05:00",1,1,0,-122.175320864813,44.2102958498768
"SG-020","2018-12-14 21:20:00",38.3226652550931,25.1681807450261,13.0459305501024,-122.20221851644,44.2706690916764
"SG-006","2018-12-15 17:56:00",125.27258918986,20.9504618883562,-40.3471831880355,-122.215846191861,44.2180605558482
"SG-017","2018-12-15 20:27:00",320.534039581718,540.675871619669,-320.697165190403,-122.182715314373,44.2891633984329
"SG-020","2018-12-15 21:16:00",128.926309175947,60.1957230641115,-48.3043535231202,-122.201633192811,44.2677347302947
"SG-017","2018-12-15 21:46:00",37.7803163260569,52.417206855693,-5.7634670002463,-122.182495940567,44.2901806151268
"SG-008","2018-12-15 23:46:00",90.0706644419172,45.6158116477261,45.6288965430183,-122.172981967446,44.2583695388136
"SG-006","2018-12-16 18:49:00",99.5363161820121,67.0212732746548,1.93162328957355,-122.216614968925,44.2195396582278
"SG-008","2018-12-16 20:13:00",4.36915664856256,5.48273232708788,-1.10216421975487,-122.177086095658,44.2622711851008
"SG-020","2018-12-16 21:00:00",1785.72811012433,2787.19119065476,-1563.75729044339,-122.199689975172,44.2674437604482
"SG-015","2018-12-16 21:23:00",3231.7996879847,2030.09833579219,1315.80209751275,-122.201098222532,44.2620422130367
"SG-019","2018-12-16 22:49:00",709.153464763192,558.838959448292,-221.794721357215,-122.198093730826,44.2714412730281
"SG-006","2018-12-17 18:47:00",42.0829842734876,36.7426352428167,-32.4427775636262,-122.218101717842,44.2185337784341
"SG-014","2018-12-17 19:17:00",82.9092635678988,207.729490235818,-67.125953668431,-122.226584865899,44.2186683979513
"SG-008","2018-12-17 20:26:00",39.1472108324908,71.3478093078805,-11.6949083591497,-122.174362519269,44.2618022656657
"SG-020","2018-12-17 21:21:00",569.638858950723,638.850235915108,-325.617569240725,-122.199500740023,44.2658593038011
"SG-017","2018-12-17 22:01:00",2446.27224155173,2919.81261741414,-1530.13901271725,-122.184673966876,44.2871973503033
"SG-020","2018-12-19 19:11:00",2040.05530954453,1292.18394935925,-832.669350624386,-122.195927335204,44.2684750876457
"SG-018","2018-12-19 19:39:00",497.723160096123,376.160572491368,-260.256473393199,-122.16962591827,44.287329300568
"SG-022","2018-12-19 20:20:00",40.5169723935346,946.652291639468,-14.058297684343,-122.185717487817,44.2717138649222
"SG-014","2018-12-21 18:22:00",112.383685491378,631.539829796552,141.451202054455,-122.218455109294,44.2198642363156
"SG-015","2018-12-21 20:44:00",110.239151015737,197.004621776828,13.5270417538912,-122.192372312634,44.2669745194439
"SG-020","2018-12-21 22:48:00",87.7805482479581,104.829249627014,-14.8139044988048,-122.205990126275,44.2649052051304
"SG-015","2018-12-22 18:43:00",1,1,0,-122.193454027196,44.2674329906955
"SG-006","2018-12-22 20:32:00",1,1,0,-122.216617626448,44.2195266433581
"SG-009","2019-01-02 19:55:00",0.0528897952820687,0.108214222152686,0.00283443150461328,-122.227637372042,44.2198181558309
"SG-008","2019-01-02 20:46:00",90.8584882477236,39.4596618005295,-30.7970177679486,-122.192354700311,44.2447064310095
"SG-009","2019-01-03 18:44:00",45.289501657754,78.5735705898385,36.2420826916393,-122.226646926419,44.2211729200137
"SG-015","2019-01-03 18:46:00",1,1,0,-122.206136201116,44.2653791050943
"SG-008","2019-01-03 19:37:00",2022.85543356766,1174.58785884581,-631.000131516093,-122.17800687185,44.2621714133313
"SG-020","2019-01-03 20:10:00",20906.9050627119,15275.5484529375,-15217.5148523123,-122.206202312626,44.2736852415497
"SG-009","2019-01-03 21:45:00",1,1,0,-122.226404944605,44.2216370560652
"SG-020","2019-01-07 18:33:00",8702.61463116645,19023.227664776,-7861.90180253643,-122.205272298785,44.2625303138019
"SG-014","2019-01-07 20:16:00",181.594780995974,82.0674625987658,36.9050733563482,-122.218904377304,44.2200633908916
"SG-008","2019-01-11 20:42:00",1,1,0,-122.170632638157,44.2615976392275
"SG-008","2019-01-11 20:50:00",3.53773915703442,2.33901461961491,1.70793200663735,-122.171600753776,44.2622425075821
"SG-017","2019-01-12 18:41:00",42.7503306704169,13.7949637086243,-8.90335898153289,-122.184572640321,44.2906772834809
"SG-018","2019-01-12 19:13:00",750.189508876003,805.520554399475,-572.789559416073,-122.169004074476,44.2869587204253
"SG-018","2019-01-12 19:43:00",1,1,0,-122.169411160463,44.2869503563947
"SG-017","2019-01-13 20:17:00",1,1,0,-122.18821495429,44.2866804046724
"SG-009","2019-01-14 20:28:00",10.6473119038293,16.7592905413474,-8.69229366067116,-122.235246551986,44.2227056409474
"SG-011","2019-01-19 19:23:00",69.025419158094,53.026508051564,2.97485703880159,-122.217240058301,44.2200400318155
"SG-008","2019-01-23 19:42:00",101.59662649024,99.6471951153374,-7.09701479483081,-122.188167705229,44.2488714201109
"SG-006","2019-01-25 18:34:00",1,1,0,-122.235181636709,44.2032216919205
"SG-018","2019-01-25 19:20:00",11064.7040055366,5916.43251095197,-2511.79278934181,-122.183109620314,44.2770363784288
"SG-017","2019-01-25 19:50:00",13398.5787636604,8041.31564565478,-968.618326097332,-122.195398801384,44.2835327388406
"SG-008","2019-01-25 21:19:00",41.5243765931686,63.6177364019968,-9.10997734177625,-122.183571038618,44.2481352886938
"SG-009","2019-01-25 22:01:00",275.455461075014,247.804038001514,-32.8374562639712,-122.229195062799,44.2239454749036
"SG-008","2019-01-27 19:40:00",1,1,0,-122.185378946605,44.2588137695168
"SG-009","2019-01-29 21:48:00",1,1,0,-122.211417359263,44.2180143475414
"SG-008","2019-01-30 20:54:00",8055.73590167659,1295.46683413308,1623.93203535227,-122.191121248981,44.2635322596264
"SG-019","2019-01-31 18:59:00",8629.93991994539,7386.70052066147,3858.35828159498,-122.212352406141,44.2710690796061
"SG-017","2019-01-31 20:06:00",18703.3609459008,11229.5848954776,-4636.6523902778,-122.180240063201,44.2884745957075
"SG-008","2019-01-31 20:43:00",0.137488960104623,0.1442978958318,-0.121841710543623,-122.190473596316,44.2663882179933
"SG-017","2019-02-01 19:06:00",1,1,0,-122.18821495429,44.2866804046724
"SG-014","2019-02-01 21:36:00",1,1,0,-122.241669286279,44.2009151174358
"SG-019","2019-02-01 21:46:00",1,1,0,-122.213248512259,44.2797701806358
"SG-009","2019-02-03 19:48:00",0.0421837866968022,1.58151717581955,-0.217430750346362,-122.222423409833,44.2265935829374
